1.88;1878.060;216352.51;115200;115100;115000;ВОРОНЕЖ;Круг Ст45;300мм.;;ГОСТ 2590-2006,1050 2ГП;Круг;3.39;
3.66;2779.448;324361.56;116700;116600;116500;ЛИПЕЦК;Круг Ст45;300мм.;;ГОСТ 2590-2006,1050 2ГП;Круг;5.01;
2.04;2031.120;233985.02;115200;115100;115000;ЧЕБОКСАРЫ;Круг Ст45;300мм.;;ГОСТ 2590-2006,1050 2ГП;Круг;3.64;
1.39;1414.689;164386.86;116200;116100;116000;БЕЛГОРОД_КРЕЙДА;Круг Ст45;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ1050 3ГП;Круг;2.55;
9.00;2762.804;318275.07;115200;115100;115000;ВОЛГОГРАД;Круг Ст45;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ1050 3ГП;Круг;4.98;
5.24;2852.803;328642.88;115200;115100;115000;ВОРОНЕЖ;Круг Ст45;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ1050 3ГП;Круг;5.14;
10.29;721.214;83588.70;115200;115100;115000;КАЗАНЬ;Круг Ст45;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ1050 3ГП;Круг;1.3;
5.27;2790.002;325593.23;116700;116600;116500;КИРОВ;Круг Ст45;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ1050 3ГП;Круг;5.08;
6.27;2729.518;318534.70;116700;116600;116500;ЛИПЕЦК;Круг Ст45;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ1050 3ГП;Круг;4.92;
10.91;2757.257;317635.96;115200;115100;115000;ЛОБНЯ;Круг Ст45;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ1050 3ГП;Круг;4.97;
5.03;2707.326;317298.65;117200;117100;117000;НИЖНИЙ;Круг Ст45;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ1050 3ГП;Круг;4.88;
6.91;2757.257;321771.85;116700;116600;116500;ПЕНЗА;Круг Ст45;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ1050 3ГП;Круг;4.97;
2.73;2263.502;265282.48;117200;117100;117000;ПИТЕР_ФОРНОСОВО;Круг Ст45;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ1050 3ГП;Круг;4.08;
8.12;2664.718;309640.20;116200;116100;116000;РОСТОВ;Круг Ст45;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ1050 3ГП;Круг;4.82;
7.50;2743.997;316108.45;115200;115100;115000;САМАРА;Круг Ст45;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ1050 3ГП;Круг;5.01;
11.19;2857.653;346347.50;121200;121100;121000;ВОЛГОГРАД;Круг Ст40Х 3ГП;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-7;Круг;5.15;
7.48;2890.946;353273.55;122200;122100;122000;ВОРОНЕЖ;Круг Ст40Х 3ГП;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-7;Круг;5.21;
5.08;2774.420;339034.12;122200;122100;122000;ИЖЕВСК;Круг Ст40Х 3ГП;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-7;Круг;5;
17.92;2774.420;339034.12;122200;122100;122000;КАЗАНЬ;Круг Ст40Х 3ГП;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-7;Круг;5;
5.35;2726.502;335905.00;123200;123100;123000;КИРОВ;Круг Ст40Х 3ГП;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-7;Круг;4.92;
6.41;2691.187;328863.10;122200;122100;122000;ЛИПЕЦК;Круг Ст40Х 3ГП;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-7;Круг;4.85;
9.53;2805.500;340026.58;121200;121100;121000;ЛОБНЯ;Круг Ст40Х 3ГП;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-7;Круг;5.01;
2.39;2735.578;337023.22;123200;123100;123000;НИЖНИЙ;Круг Ст40Х 3ГП;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-7;Круг;4.93;
7.70;2735.578;334287.64;122200;122100;122000;ПЕНЗА;Круг Ст40Х 3ГП;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-7;Круг;4.93;
2.74;2739.971;338934.39;123700;123600;123500;ПИТЕР_ФОРНОСОВО;Круг Ст40Х 3ГП;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-7;Круг;4.86;
12.43;2730.029;333609.58;122200;122100;122000;РОСТОВ;Круг Ст40Х 3ГП;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-7;Круг;4.92;
7.44;2779.969;339712.19;122200;122100;122000;САМАРА;Круг Ст40Х 3ГП;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-7;Круг;5.01;
4.35;2741.127;334965.72;122200;122100;122000;САРАТОВ;Круг Ст40Х 3ГП;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-7;Круг;4.94;
1.19;1209.647;148423.70;122700;122600;122500;СТАРЫЙ ОСКОЛ;Круг Ст40Х 3ГП;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-7;Круг;2.18;
8.86;2737.008;337199.39;123200;123100;123000;ТИТАРОВКА;Круг Ст40Х 3ГП;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-7;Круг;4.98;
12.74;2818.811;341639.86;121200;121100;121000;УГЛИ;Круг Ст40Х 3ГП;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-7;Круг;5.08;
3.78;2748.804;335903.85;122200;122100;122000;УЛЬЯНОВСК;Круг Ст40Х 3ГП;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-7;Круг;4.92;
3.72;2708.840;331020.25;122200;122100;122000;ЧЕБОКСАРЫ;Круг Ст40Х 3ГП;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-7;Круг;4.82;
5.78;33.466;2650.55;74700;74600;74500;САМАРА;Круг Ст09Г2С;30мм;;ГОСТ2590,19281-2014;Круг;6.03;
0.03;33.411;2662.86;75200;75100;75000;САРАНСК;Круг Ст09Г2С;30мм;;ГОСТ2590,19281-2014;Круг;6.02;
3.12;33.577;2676.13;75200;75100;75000;САРАТОВ;Круг Ст09Г2С;30мм;;ГОСТ2590,19281-2014;Круг;6.05;
36.61;33.522;2554.38;73200;73100;73000;СТАРЫЙ ОСКОЛ;Круг Ст09Г2С;30мм;;ГОСТ2590,19281-2014;Круг;6.04;
24.01;33.522;2671.70;75200;75100;75000;ТИТАРОВКА;Круг Ст09Г2С;30мм;;ГОСТ2590,19281-2014;Круг;6.04;
50.48;33.522;2621.42;73200;73100;73000;УГЛИ;Круг Ст09Г2С;30мм;;ГОСТ2590,19281-2014;Круг;6.04;
6.17;33.466;2667.28;75200;75100;75000;УЛЬЯНОВСК;Круг Ст09Г2С;30мм;;ГОСТ2590,19281-2014;Круг;6.03;
23.94;33.688;2466.00;73200;73100;73000;ЧЕЛНЫ;Круг Ст09Г2С;30мм;;ГОСТ2590,19281-2014;Круг;6.07;
1.85;33.522;2621.42;74200;74100;74000;ЯРОСЛАВЛЬ;Круг Ст09Г2С;30мм;;ГОСТ2590,19281-2014;Круг;6.04;
10.15;33.300;3076.59;90890;90790;90690;ИЖЕВСК;Круг Ст18ХГТ;30мм;;ГОСТ 2590,4543-71;Круг;6;
0.03;33.300;3176.49;90890;90790;90690;КАЗАНЬ;Круг Ст18ХГТ;30мм;;ГОСТ 2590,4543-71;Круг;6;
2.53;31.635;3033.48;90890;90790;90690;РОСТОВ;Круг Ст18ХГТ;30мм;;ГОСТ 2590,4543-71;Круг;5.7;
5.99;32.412;3059.37;89890;89790;89690;САМАРА;Круг Ст18ХГТ;30мм;;ГОСТ 2590,4543-71;Круг;5.84;
3.24;31.746;2885.39;87890;87790;87690;СТАРЫЙ ОСКОЛ;Круг Ст18ХГТ;30мм;;ГОСТ 2590,4543-71;Круг;5.72;
4.53;32.745;2714.23;77890;77790;77690;УГЛИ;Круг Ст18ХГТ;30мм;;ГОСТ 2590,4543-71;Круг;5.9;
17.77;33.300;2660.34;79890;79790;79690;ЧЕЛЯБИНСК;Круг Ст18ХГТ;30мм;;ГОСТ 2590,4543-71;Круг;6;
2.33;33.665;2565.28;71700;71600;71500;БЕЛГОРОД_КРЕЙДА;Круг Ст20;30мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;5.95;
5.61;2851.569;331352.34;116200;116100;116000;САРАТОВ;Круг Ст45;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ1050 3ГП;Круг;5.14;
6.51;2688.441;313741.04;116700;116600;116500;СТАРЫЙ ОСКОЛ;Круг Ст45;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ1050 3ГП;Круг;4.88;
6.30;2807.187;329002.29;117200;117100;117000;ТИТАРОВКА;Круг Ст45;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ1050 3ГП;Круг;5.06;
10.25;2884.856;332335.41;115200;115100;115000;УГЛИ;Круг Ст45;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ1050 3ГП;Круг;5.2;
3.80;2723.970;313801.32;115200;115100;115000;ЧЕЛНЫ;Круг Ст45;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ1050 3ГП;Круг;4.91;
8.92;1470.750;216332.62;147090;146990;146890;УГЛИ;Круг Ст9ХС;300 мм;;ГОСТ 5950-2000, 2590-2006;Круг;2.65;
3.29;1470.750;222215.62;151090;150990;150890;ЧЕЛЯБИНСК;Круг Ст9ХС;300 мм;;ГОСТ 5950-2000, 2590-2006;Круг;2.65;
2.41;33.522;2654.94;74700;74600;74500;БЕЛГОРОД_КРЕЙДА;Круг Ст09Г2С;30мм;;ГОСТ2590,19281-2014;Круг;6.04;
32.30;33.760;2656.93;74700;74600;74500;ВОЛГОГРАД;Круг Ст09Г2С;30мм;;ГОСТ2590,19281-2014;Круг;6.02;
6.03;33.000;2613.60;74700;74600;74500;ВОРОНЕЖ;Круг Ст09Г2С;30мм;;ГОСТ2590,19281-2014;Круг;6;
18.00;33.466;2499.95;73200;73100;73000;ИЖЕВСК;Круг Ст09Г2С;30мм;;ГОСТ2590,19281-2014;Круг;6.03;
11.34;34.126;2651.59;73200;73100;73000;КАЗАНЬ;Круг Ст09Г2С;30мм;;ГОСТ2590,19281-2014;Круг;6.04;
0.03;33.411;2312.04;64700;64600;64500;КАЛУГА;Круг Ст09Г2С;30мм;;ГОСТ2590,19281-2014;Круг;6.02;
4.49;33.334;2490.03;74700;74600;74500;КИРОВ;Круг Ст09Г2С;30мм;;ГОСТ2590,19281-2014;Круг;6.03;
1.95;33.522;2654.94;74700;74600;74500;ЛИПЕЦК;Круг Ст09Г2С;30мм;;ГОСТ2590,19281-2014;Круг;6.04;
3.38;33.466;2667.28;75200;75100;75000;ПЕНЗА;Круг Ст09Г2С;30мм;;ГОСТ2590,19281-2014;Круг;6.03;
8.91;33.300;2637.36;74700;74600;74500;ПИТЕР_ФОРНОСОВО;Круг Ст09Г2С;30мм;;ГОСТ2590,19281-2014;Круг;6;
8.45;33.522;2688.46;75200;75100;75000;РОСТОВ;Круг Ст09Г2С;30мм;;ГОСТ2590,19281-2014;Круг;6.04;
9.77;2768.352;346597.70;125200;125100;125000;ИЖЕВСК;Круг Ст09Г2С;300мм;3ГП;;Круг;4.99;
4.91;2692.652;337119.99;125200;125100;125000;КАЗАНЬ;Круг Ст09Г2С;300мм;3ГП;;Круг;4.84;
5.57;2801.639;354967.66;126700;126600;126500;ПИТЕР_ФОРНОСОВО;Круг Ст09Г2С;300мм;3ГП;;Круг;5.05;
2.39;2362.286;295758.24;125200;125100;125000;РОСТОВ;Круг Ст09Г2С;300мм;3ГП;;Круг;4.24;
3.79;2768.352;350750.22;126700;126600;126500;САМАРА;Круг Ст09Г2С;300мм;3ГП;;Круг;4.99;
5.79;2740.613;343124.77;125200;125100;125000;УГЛИ;Круг Ст09Г2С;300мм;3ГП;;Круг;4.94;
1.99;1581.123;208534.31;131890;131890;131890;ИЖЕВСК;Круг Ст18ХГТ;300мм;3ГР;ГОСТ2590, 4543-71;Круг;2.85;
5.27;942.854;125295.87;131890;131890;131890;РОСТОВ;Круг Ст18ХГТ;300мм;3ГР;ГОСТ2590, 4543-71;Круг;1.7;
5.11;1475.715;193156.31;130890;130890;130890;САМАРА;Круг Ст18ХГТ;300мм;3ГР;ГОСТ2590, 4543-71;Круг;2.66;
7.84;2690.683;344111.45;127890;127890;127890;УГЛИ;Круг Ст18ХГТ;300мм;3ГР;ГОСТ2590, 4543-71;Круг;4.85;
11.08;1497.906;191731.97;128000;127890;127890;ЧЕЛЯБИНСК;Круг Ст18ХГТ;300мм;3ГР;ГОСТ2590, 4543-71;Круг;2.7;
6.77;2726.880;314136.58;115200;115100;115000;ВОЛГОГРАД;Круг Ст20;300мм.;;ТУ14-1-2118-98 ГОСТ1050 ЗГП;Круг;4.94;
5.58;2736.209;315211.28;115200;115100;115000;ВОРОНЕЖ;Круг Ст20;300мм.;;ТУ14-1-2118-98 ГОСТ1050 ЗГП;Круг;4.9;
4.94;2735.065;315079.53;115200;115100;115000;ИЖЕВСК;Круг Ст20;300мм.;;ТУ14-1-2118-98 ГОСТ1050 ЗГП;Круг;4.93;
8.42;2809.459;323649.69;115200;115100;115000;КАЗАНЬ;Круг Ст20;300мм.;;ТУ14-1-2118-98 ГОСТ1050 ЗГП;Круг;4.93;
0.28;282.938;33584.72;116700;116600;116500;КАЛУГА;Круг Ст20;300мм.;;ТУ14-1-2118-98 ГОСТ1050 ЗГП;Круг;0.51;
4.52;2748.498;320749.74;116700;116600;116500;КИРОВ;Круг Ст20;300мм.;;ТУ14-1-2118-98 ГОСТ1050 ЗГП;Круг;4.9;
5.60;2789.046;340821.40;122200;122100;122000;РОСТОВ;Круг Ст40Х 3ГП;290мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-71;Круг;5.38;
4.83;2874.663;351283.82;122200;122100;122000;САМАРА;Круг Ст40Х 3ГП;290мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-71;Круг;5.4;
7.45;2825.264;348072.52;123200;123100;123000;ТИТАРОВКА;Круг Ст40Х 3ГП;290мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-71;Круг;5.44;
13.00;2721.652;329864.28;121200;121100;121000;УГЛИ;Круг Ст40Х 3ГП;290мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-71;Круг;5.25;
4.13;1643.360;189315.04;115200;115100;115000;ИЖЕВСК;Круг Ст45;290мм.;;ГОСТ2590-2006, 1050 2ГП;Круг;3.17;
6.33;2747.679;316532.61;115200;115100;115000;ВОЛГОГРАД;Круг Ст45;290мм.;3ГП;ГОСТ 2590,1050 3ГП;Круг;5.29;
6.83;2756.371;317533.96;115200;115100;115000;ВОРОНЕЖ;Круг Ст45;290мм.;3ГП;ГОСТ 2590,1050 3ГП;Круг;5.28;
8.04;2747.303;316489.34;115200;115100;115000;КАЗАНЬ;Круг Ст45;290мм.;3ГП;ГОСТ 2590,1050 3ГП;Круг;5.29;
5.38;2674.996;312171.99;116700;116600;116500;ЛИПЕЦК;Круг Ст45;290мм.;3ГП;ГОСТ 2590,1050 3ГП;Круг;5.16;
11.06;2858.526;329302.20;115200;115100;115000;ЛОБНЯ;Круг Ст45;290мм.;3ГП;ГОСТ 2590,1050 3ГП;Круг;5.5;
5.50;2778.678;325661.01;117200;117100;117000;ПИТЕР_ФОРНОСОВО;Круг Ст45;290мм.;3ГП;ГОСТ 2590,1050 3ГП;Круг;5.36;
3.05;2783.862;323484.73;116200;116100;116000;РОСТОВ;Круг Ст45;290мм.;3ГП;ГОСТ 2590,1050 3ГП;Круг;5.37;
3.49;2695.732;315939.79;117200;117100;117000;ТИТАРОВКА;Круг Ст45;290мм.;3ГП;ГОСТ 2590,1050 3ГП;Круг;5.2;
9.61;2851.255;328464.58;115200;115100;115000;УГЛИ;Круг Ст45;290мм.;3ГП;ГОСТ 2590,1050 3ГП;Круг;5.5;
6.84;2786.237;320974.53;115200;115100;115000;УЛЬЯНОВСК;Круг Ст45;290мм.;3ГП;ГОСТ 2590,1050 3ГП;Круг;5.35;
5.47;2752.757;317117.62;115200;115100;115000;ЧЕЛНЫ;Круг Ст45;290мм.;3ГП;ГОСТ 2590,1050 3ГП;Круг;5.31;
6.68;1438.749;217380.62;151090;150990;150890;ЧЕЛЯБИНСК;Круг Ст9ХС;290 мм;;ГОСТ 5950-2000, 2590-2006;Круг;2.8;
6.23;2800.039;354764.93;126700;126600;126500;ВОРОНЕЖ;Круг Ст09Г2С;300мм;3ГП;;Круг;5.01;
4.06;1514.549;199905.38;131990;131890;131790;САМАРА;Круг Ст30ХГСА;300мм;3гр;ГОСТ 2590,4543-71;Круг;2.73;
16.66;1481.263;192549.33;129990;129890;129790;УГЛИ;Круг Ст30ХГСА;300мм;3гр;ГОСТ 2590,4543-71;Круг;2.67;
11.02;1492.358;191768.03;128500;128000;128000;ЧЕЛЯБИНСК;Круг Ст30ХГСА;300мм;3гр;ГОСТ 2590,4543-71;Круг;2.69;
0.60;600.005;80994.65;133990;133890;133790;КАЗАНЬ;Круг Ст30ХГСА;300мм;3гр;ТУ 14-1-2118,ГОСТ4543-16, 3ГП_;Круг;1.08;
2.27;2679.587;348319.57;129990;129890;129790;УГЛИ;Круг Ст30ХГСА;300мм;3гр;ТУ 14-1-2118,ГОСТ4543-16, 3ГП_;Круг;4.83;
1.14;1631.053;212020.61;129990;129890;129790;УГЛИ;Круг Ст30ХГСА;300мм;;ТУ 14-1-2118,ГОСТ4543-16,;Круг;2.94;
3.37;1475.715;170002.34;115200;115100;115000;ИЖЕВСК;Круг Ст35;300мм.;;ГОСТ2590-2006, 1050-88;Круг;2.66;
5.12;2662.944;306771.15;115200;115100;115000;ВОЛГОГРАД;Круг Ст35;300мм.;;ГОСТ2590-2006, 1050-88;Круг;4.8;
0.74;521.493;60258.54;115200;115100;115000;ИЖЕВСК;Круг Ст35;300мм.;;ГОСТ2590-2006, 1050-88;Круг;0.94;
1.01;998.473;115723.04;115200;115100;115000;КАЗАНЬ;Круг Ст35;300мм.;;ГОСТ2590-2006, 1050-88;Круг;1.78;
9.44;2775.239;319707.59;115200;115100;115000;ЛОБНЯ;Круг Ст35;300мм.;;ГОСТ2590-2006, 1050-88;Круг;4.98;
1.20;1054.082;122484.33;116200;116100;116000;РОСТОВ;Круг Ст35;300мм.;;ГОСТ2590-2006, 1050-88;Круг;1.9;
5.69;338.416;39831.54;116700;116600;116500;СТАРЫЙ ОСКОЛ;Круг Ст35;300мм.;;ГОСТ2590-2006, 1050-88;Круг;0.61;
7.73;2624.109;302297.40;115200;115100;115000;УГЛИ;Круг Ст35;300мм.;;ГОСТ2590-2006, 1050-88;Круг;4.73;
4.71;1648.350;220697.58;133890;133890;133890;УГЛИ;Круг Ст38хс;300мм;;ГОСТ 2590-2006, 4543-71, 3ГП;Круг;2.97;
4.05;1437.450;188147.83;130890;130890;130890;ЧЕЛЯБИНСК;Круг Ст38хс;300мм;;ГОСТ 2590-2006, 4543-71, 3ГП;Круг;2.59;
5.48;2748.998;337302.05;122700;122600;122500;БЕЛГОРОД_КРЕЙДА;Круг Ст40Х 3ГП;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-7;Круг;4.9;
3.56;2408.197;296689.82;123200;123100;123000;ВЛАДИМИР;Круг Ст40Х 3ГП;300мм.;3ГП;ТУ14-1-2118-98 ГОСТ4543-7;Круг;4.34;
5.45;2746.161;320476.99;116700;116600;116500;ЛИПЕЦК;Круг Ст20;300мм.;;ТУ14-1-2118-98 ГОСТ1050 ЗГП;Круг;4.95;
14.90;2895.529;333564.94;115200;115100;115000;ЛОБНЯ;Круг Ст20;300мм.;;ТУ14-1-2118-98 ГОСТ1050 ЗГП;Круг;5.12;
0.02;20.527;2549.44;117200;117100;117000;НИЖНИЙ;Круг Ст20;300мм.;;ТУ14-1-2118-98 ГОСТ1050 ЗГП;Круг;0.037;
4.78;2657.396;311446.83;117200;117100;117000;ПИТЕР_ФОРНОСОВО;Круг Ст20;300мм.;;ТУ14-1-2118-98 ГОСТ1050 ЗГП;Круг;4.79;
3.08;1553.384;180503.22;116200;116100;116000;РОСТОВ;Круг Ст20;300мм.;;ТУ14-1-2118-98 ГОСТ1050 ЗГП;Круг;2.8;
7.42;2740.613;315718.64;115200;115100;115000;САМАРА;Круг Ст20;300мм.;;ТУ14-1-2118-98 ГОСТ1050 ЗГП;Круг;4.94;
9.97;2747.692;322029.53;117200;117100;117000;ТИТАРОВКА;Круг Ст20;300мм.;;ТУ14-1-2118-98 ГОСТ1050 ЗГП;Круг;4.94;
13.51;2718.422;313162.21;115200;115100;115000;УГЛИ;Круг Ст20;300мм.;;ТУ14-1-2118-98 ГОСТ1050 ЗГП;Круг;4.9;
5.23;2798.760;322417.15;115200;115100;115000;УЛЬЯНОВСК;Круг Ст20;300мм.;;ТУ14-1-2118-98 ГОСТ1050 ЗГП;Круг;4.98;
0.24;293.800;36489.96;122200;122100;122000;КАЗАНЬ;Круг Ст20Х;300мм.;;ГОСТ 2590-2006, 4543-71;Круг;0.52;
5.18;2702.285;284280.39;105200;105100;105000;ВОЛГОГРАД;Круг Ст20Х 3гр;300мм.;3гр;ТУ14-1-2118-98;Круг;4.87;
1.68;1231.842;130821.67;106200;106100;106000;САМАРА;Круг Ст20Х 3гр;300мм.;3гр;ТУ14-1-2118-98;Круг;2.22;
7.23;2735.578;287782.82;105200;105100;105000;УГЛИ;Круг Ст20Х 3гр;300мм.;3гр;ТУ14-1-2118-98;Круг;4.93;
3.90;1425.785;191040.88;133990;133890;133790;ИЖЕВСК;Круг Ст30ХГСА;300мм;;ГОСТ 2590,4543-71;Круг;2.57;
0.13;127.599;17416.04;133990;133890;133790;КАЗАНЬ;Круг Ст30ХГСА;300мм;;ГОСТ 2590,4543-71;Круг;0.23;
2.41;1497.906;194712.80;129990;129890;129790;УГЛИ;Круг Ст30ХГСА;300мм;;ГОСТ 2590,4543-71;Круг;2.7;
2.78;2784.996;356451.59;127990;127890;127790;ВОЛГОГРАД;Круг Ст30ХГСА;300мм;3гр;ГОСТ 2590,4543-71;Круг;5.02;
9.64;1464.619;196244.33;133990;133890;133790;ИЖЕВСК;Круг Ст30ХГСА;300мм;3гр;ГОСТ 2590,4543-71;Круг;2.64;
0.93;32.523;2478.25;71700;71600;71500;ЛИПЕЦК;Круг Ст35;30мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;5.86;
30.52;33.466;2499.95;70200;70100;70000;ЛОБНЯ;Круг Ст35;30мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.03;
3.22;32.523;2478.25;71700;71600;71500;ОРЕЛ;Круг Ст35;30мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;5.86;
2.14;33.522;2571.14;72200;72100;72000;ПЕНЗА;Круг Ст35;30мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.04;
8.35;31.912;2447.69;72200;72100;72000;ПИТЕР_ФОРНОСОВО;Круг Ст35;30мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;5.75;
53.16;33.300;2570.76;72200;72100;72000;РОСТОВ;Круг Ст35;30мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6;
4.76;34.485;2610.51;71200;71100;71000;САМАРА;Круг Ст35;30мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.05;
2.24;33.577;2558.61;71700;71600;71500;САРАТОВ;Круг Ст35;30мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.05;
1.25;33.350;2624.64;74200;74100;74000;СТАВРОПОЛЬ;Круг Ст35;30мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;5.75;
8.43;31.579;2311.62;70200;70100;70000;СТАРЫЙ ОСКОЛ;Круг Ст35;30мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;5.69;
3.47;31.635;2458.04;73200;73100;73000;ТИТАРОВКА;Круг Ст35;30мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;5.7;
47.38;33.522;2520.85;70200;70100;70000;УГЛИ;Круг Ст35;30мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.04;
0.38;33.300;2454.21;69200;69100;69000;УЛЬЯНОВСК;Круг Ст35;30мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6;
15.77;33.577;2323.56;69200;69100;69000;ЧЕЛНЫ;Круг Ст35;30мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.05;
2.01;33.355;2508.33;71200;71100;71000;ЯРОСЛАВЛЬ;Круг Ст35;30мм;2ГП;ГОСТ2590-2006,1050-2013;Круг;6.01;
0.88;33.522;2504.09;70200;70100;70000;ЛОБНЯ;Круг Ст35;30мм;3ГП;ГОСТ2590-2006,1050-2013;Круг;6.04;
1.10;33.300;4908.09;142890;142890;142890;ВОРОНЕЖ;Круг Ст35калибр;30мм;НД;калибровка;Круг;6;
1.29;34.118;2497.42;69200;69100;69000;ЧЕБОКСАРЫ;Круг Ст3;30мм;(6+нд);ГОСТ 2590;Круг;6.06;
5.17;33.577;2256.41;67200;67100;67000;ЧЕЛНЫ;Круг Ст3;30мм;(6+нд);ГОСТ 2590;Круг;6.05;
2.01;33.600;2459.52;69200;69100;69000;ЧЕРЕПОВЕЦ;Круг Ст3;30мм;(6+нд);ГОСТ 2590;Круг;6;
11.60;33.466;2416.28;68200;68100;68000;ЯРОСЛАВЛЬ;Круг Ст3;30мм;(6+нд);ГОСТ 2590;Круг;6.03;
10.55;32.967;2887.58;86090;85990;85890;ИЖЕВСК;Круг Ст30ХГСА;30мм;;ГОСТ 2590,4543-71;Круг;5.94;
0.79;33.052;2994.23;86090;85990;85890;КАЗАНЬ;Круг Ст30ХГСА;30мм;;ГОСТ 2590,4543-71;Круг;5.85;
8.66;31.080;2800.00;85090;84990;84890;РОСТОВ;Круг Ст30ХГСА;30мм;;ГОСТ 2590,4543-71;Круг;5.6;
10.33;33.744;2989.38;84090;83990;83890;САМАРА;Круг Ст30ХГСА;30мм;;ГОСТ 2590,4543-71;Круг;6.08;
11.31;30.525;2780.52;88090;87990;87890;СТАРЫЙ ОСКОЛ;Круг Ст30ХГСА;30мм;;ГОСТ 2590,4543-71;Круг;5.5;
